0;1;2;3;4;5;6;7;8;9;10
Reitoria;Resolução;7;2011;23/02/2011;Altera Resolução do Conselho Superior nº 28/2010 - Certificação Enem;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_07_2011_altera_Res_CS_28_2010.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;11;2011;09/05/2011;Aprova Utilização da Nota do Enem;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_11_2011_Utilizacao_Nota_ENEM_2011.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;12;2011;09/05/2011;Estabelece procedimentos para participação de profissionais das equipes multidisciplinares de cursos na modalidade a distância do Ifes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_12_2011_Profissionais_Multidisciplinares_EAD.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;17;2011;09/05/2011;Altera o ROD da Graduação a Distância;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/(RES_CS_17_2011_Altera_ROD_Gradua%C3%A7%C3%A3o_Dist%C3%A2ncia).pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;18;2011;09/05/2011;Regimento do Fórum de Gestão Pedagógica;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_18_2011_Regimento_Forum_Gestao_Pedagogica.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;22;2011;10/06/2011;Aprova Certificação do Enem 2011;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_22_2011_Certificacao_Enem_2011%5B1%5D.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;37;2011;02/09/2011;Autoriza CT em Comércio Integrado – Proeja no campus Colatina;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_37_2011_CT_Com%C3%A9rcio_Integrado_EM_Colatina.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;44;2011;02/09/2011;Autoriza o Curso Superior de Licenciatura em Letras-Português, na modalidade a distância;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_44_2011_Licenciatura_Letras_Portuguesa_Distancia.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;47;2011;13/09/2011;Normas e procedimentos para o sistema de distribuição de vagas para o processo seletivo dos cursos de graduação;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_47_2011_Distribuicao_Vagas_Processo_Seletivo_Graduacao.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;55;2011;08/11/2011;Delega CEPE Aprovação ROD;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_55_2011_Delega_CEPE_Aprova%C3%A7%C3%A3o_ROD.pdf;III – Ensino Médio, Técnico e de Graduação;;CONSUP;Confirmar se é Consup – verificar o eixo
Reitoria;Resolução;56;2011;08/11/2011;CT Administração Concomitante Venda Nova;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_56_2011_CT_Administra%C3%A7%C3%A3o_Concomitante_Venda_Nova.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;59;2011;10/11/2011;Matricula Simultânea no Ifes - Alterada pela Res 32/2015;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/Res_CS_59_2011_Matricula_Simult%C3%A2nea_no_Ifes_-_Alterada_pela_Res_32_2015.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;65;2011;08/12/2011;Componentes Curriculares Distância Cursos Presenciais;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_65_2011_Componentes_Curriculares_Dist%C3%A2ncia_Cursos_P%E2%80%A6.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;66;2011;08/12/2011;Homologa Regimento Fórum Bibliotecários;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_66_2011_Homologa_Regimento_F%C3%B3rum_Bibliotec%C3%A1rios.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;1;2012;;Curso Técnico em Eletromecânica Integrado ao Ensino Médio no campus Guarapari;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_01_2012.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;3;2012;;Curso Técnico em Edificações Integrado ao Ensino Médio Proeja no campus Vitória;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_03_2012.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;4;2012;07/05/2012;Autorizar a oferta do Curso Técnico em Eletromecânica concomitante ao Ensino Médio Campus Guarapar;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_04_2012.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;19;2012;07/05/2012;Autorizar a oferta do curso de Engenharia Mecânica do Campus Cachoeiro de Itapemirim;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Res_CS_19_2012_-_Alterada_pela_Res_CS__16_2016_-_Engenharia_Mecanica_-_Cachoeiro_Itapemirim.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;20;2012;07/05/2012;Autorizar a oferta do curso de Arquitetura e Urbanismo do Campus Colatina;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Res_CS_20_2012_-_Alterada_pela_Res_CS_27_2016_-_Arquitetura_e_Urbanismo_-_Colatina.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;21;2012;07/05/2012;Autorizar o curso de Engenharia de Pesca do Campus Piúma;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Res_CS_21_2012_-_Alterada_pela_Res_CS_18_2016_-_Engenharia_de_Pesca_-_Piuma.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;38;2012;11/06/2012;Estabelece normas para a certificação no nível de conclusão do Ensino Médio;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/Res_CS_38_2012_Certificacao_Enem_2012.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;39;2012;11/06/2012;Estabelece procedimentos para extinção de cursos de nível técnico e de graduação no Ife;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/Res_CS_39_2012_procedimentos_para_extincao_de_cursos.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;40;2012;11/06/2012;Normatiza os procedimentos para revalidação, pelo Ifes, de diplomas e certificados de cursos técnicos de nível médio expedidos por estabelecimentos estrangeiros de ensino;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_40_2012_revalidacao_de_diplomas_de_nivel_medio_.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;43;2012;10/07/2012;Aprova a forma de ingresso nos cursos de graduação presenciais e a distância do Ifes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_43_2012_-_Uso_do_Enem.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;61;2012;17/12/2012;Estabelece prazo de extinção para o Curso Superior de Tecnologia em Redes de Computadores do Campus Colatina, autorizado pela Resolução CD nº 07/2003;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_61_2012_extincao_CST_Redes_de_Computadores_Colatina.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;62;2012;17/12/2012;Estabelece prazo de extinção para o Curso Superior de Tecnologia em Aquicultura do Campus de Alegre;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_62_2012_extincao_CST_Aquicultura_Alegre.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;63;2012;17/12/2012;Revoga e substitui a Resolução CS nº 20/2010 que cria a Câmara de Graduação do Ifes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_63_2012_altera_Res_20_2010_Camara_Graduacao.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;64;2012;17/12/2012;Revoga e substitui a Resolução CS nº 21/2010 que cria a Câmara de Ensino Técnico do Ifes.;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_64_2012_altera_Res_21_2010_Camara_Ensino_Tecnico.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;5;2013;13/03/2013;Normatiza os procedimentos para intercâmbio dos alunos de cursos técnicos do Ifes e para o recebimento de alunos intercambistas.;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_05_2013_intercambio_impressao.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;13;2013;21/05/2013;Autorizar a oferta do Curso Técnico em Administração do Campus Aracruz;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_13_2013_CT_em_Administracao_Pronatec_Aracruz.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;16;2013;21/05/2013;Normatiza os procedimentos para proporcionar a primeira e segunda opção de cursos aos candidatos de processos seletivos para ingresso nos cursos técnicos do Ifes ofertados na modalidade presencial;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_16_2013_segunda_opcao_cursos_tecnicos.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;17;2013;22/05/2013;Autorizar a oferta do Curso de Engenharia de Aquicultura do Campus de Alegre;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_17_2013_Engenharia_de_Aquicultura_Alegre.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;21;2013;01/07/2013;Autorizar a implantação dos polos da Rede e-Tec Brasil – Polos de Apoio Presencial nos campi de Alegre, Ibatiba, Piúma e Santa Teresa;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_21_2013_polos_e-Tec_Cead.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;31;2013;09/08/2013;Autorizar a oferta do Curso Técnico em Manutenção Eletromecânica Ferroviária do Campus Cariacica;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_31_2013_CT_em_Manutencao_Eletromecanica_Ferroviaria.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;32;2013;09/08/2013;Autorizar a oferta do Curso Técnico em Manutenção Eletromecânica Ferroviária do Campus Cariacica;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_32_2013_CT_em_Manutencao_Eletromecanica_Ferroviaria.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;36;2013;18/09/2013;Alterar o turno de oferta do Curso Técnico em Química do Campus de Alegre;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_36_2013_altera_CT_em_Quimica_Pronatec_Alegre.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;39;2013;12/11/2013;Autorizar o Curso de Complementação Pedagógica do Campus Piúma, na modalidade a distância;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_39_2013_complementacao_pedagogica_a_distancia_piuma.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;41;2013;12/11/2013;Autorizar o Bacharelado em Física do Campus Cariacica;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_41_2013_bacharelado_em_fisica_cariacica.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;46;2013;12/11/2013;Autorizar o Bacharelado em Ciências Biológicas do Campus de Alegre;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_46_2013_bacharelado_em_ciencias_biologicas_alegre.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;47;2013;12/11/2013;Autorizar o Bacharelado em Sistemas de Informação do Campus Cachoeiro de Itapemirim;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_47_2013_bacharelado_em_sistemas_de_informacao_cach.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;52;2013;18/12/2013;Autorizar o curso de Bacharelado em Administração do Campus Guarapari;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Res_CS_52_2013_-_Alterada_pela_Resolu%C2%BA%C3%BAo_CS_14_2016_-_Bacharelado_em_Administra%C2%BA%C3%BAo_-_Guarapari.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;53;2013;18/12/2013;Aprova as normas para certificação no nível de conclusão do ensino médio;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/_Res_CS_53_2013_certifica%C3%A7%C3%A3o_de_conclus%C3%A3o_do_Ensino_M%C3%A9dio_c%E2%80%A6_.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;3;2014;21/02/2014;Autorizar a oferta do Curso Técnico em Administração do Campus Montanha;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_03_2014_autoriza_CT_em_Administra%C3%A7%C3%A3o_Montanha.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;6;2014;07/03/2014;Estabelece prazo de extinção para o Curso Técnico em Segurança do Trabalho Integrado ao Ensino Médio na modalidade Jovens e Adultos do Campus Colatina;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/resolucao_cs06_2014_extincao_ct_seguranca_trabalho.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;7;2014;07/03/2014;Estabelece prazo de extinção para o Curso Técnico em Segurança do Trabalho Concomitante ao Ensino Médio do Campus Colatina;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/resolucao_cs07_2014_extinca0_ct_seguranca_trabalho.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;16;2014;23/05/2014;Autorizar o curso de Licenciatura em Geografia do Campus Nova Venécia;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_16_2014_Autoriza%C3%A7%C3%A3o_curso_Geografia_campus_Nova_Venecia.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;21;2014;27/06/2014;Homologar a extinção do Curso Técnico em Comércio Integrado ao Ensino Médio na modalidade Proeja do campus Colatina;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_21_2014_Homologar_Extin%C3%A7%C3%A3o_Curso_Integrado_de_T%C3%A9cnico_em_Com%C3%A9rcio_campus_Colatina.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;34;2014;01/08/2014;Homologar a extinção do Curso Técnico em Edificações Integrado ao Ensino Médio na modalidade EJA do campus Vitória;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_34_2014_Aprova_Extin%C3%A7%C3%A3o_do_Cursto_T%C3%A9cnico_em_Edifica%C3%A7%C3%B5es_campus_Vitoria.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;38;2014;10/10/2014;Autorizar a oferta do Curso de Qualificação Profissional em Cadista para a Construção Civil Integrado ao Ensino Médio na modalidade de Educação de Jovens e Adultos (EJA) – Campus Vitória;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_38_2014_Autoriza_Curso_Qualifica%C3%A7%C3%A3o_Cadista_Constru%C3%A7%C3%A3o_Civil_-_Campus_Vit%C3%B3ria.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;39;2014;10/10/2014;Autorizar a oferta do Curso Técnico em Mecânica Integrado ao Ensino Médio – Campus Guarapari,;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_39_2014_Autoriza_CT_em_Mec%C3%A2nica_campus_Guarapari.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;42;2014;07/11/2014;Dispõe sobre a regulamentação para Certificação no Nível de Conclusão do Ensino Médio e expedição de Declaração parcial de Proficiência;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_42_2014_-_Normas_Certifica%C3%A7%C3%A3o_no_N%C3%ADvel_de_Conclus%C3%A3o_do_Ensino_M%C3%A9dio.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;43;2014;07/11/2014;Dispõe sobre a regulamentação do Bolsa Formação PRONATEC;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_43_2014_-_Resolu%C3%A7%C3%A3o_do_Bolsa_Forma%C3%A7%C3%A3o_PRONATEC_do_Instituto_Federal_do_Esp%C3%ADrito_Santo.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;47;2014;07/11/2014;Aprovar a Política de Acessibilidade e Atendimento Educacional Especializado para Alunos de Cursos a Distância;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_47_2014_-_Pol%C3%ADtica_de_Acessibilidade_e_Atendimento_Educacional_Especializado_EAD.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;49;2014;15/12/2014;Autorizar a oferta do Curso Técnico de Administração Subsequente Ensino Médio – campus Montanha;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_49_2014_Autoriza_CT_Administra%C3%A7%C3%A3o_Subsequente_-_Montanha.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;50;2014;15/12/2014;Autorizar a oferta do Curso Técnico em Guia de Turismo Integrado ao Ensino Médio na modalidade EJA – campus Vitóri;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_50_2014_Autoriza_CT_Guia_Turismo_EJA_-_Vit%C3%B3ria.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;51;2014;15/12/2014;Autorizar a oferta do Curso Técnico em Administração Integrado ao Ensino Médio em tempo integral – campus Centro Serrano;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_51_2014_Autoriza_CT_Administra%C3%A7%C3%A3o_Integrado_-_Centro_Serrano.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;52;2014;15/12/2014;Autorizar a oferta do Curso Superior de Ciência e Tecnologia de Alimentos – campus Venda Nova do Imigrante;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_52_2014_Autoriza_Curso_Superior_Ciencia_e_Tec_Alimentos_-_Venda_Nova.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;53;2014;15/12/2014;Autorizar a oferta do Curso de Bacharelado em Administração – campus Colatina;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_53_2014_Autoriza_Curso_Superior_Administra%C3%A7%C3%A3o_-_Colatina.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;54;2014;15/12/2014;Autorizar a oferta do Curso de Bacharelado em Engenharia Mecânica – campus Aracruz;https://ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/resolucao-54-2014.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;55;2014;15/12/2014;Autorizar a oferta do Curso de Licenciatura em Pedagogia – campus Itapina;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_55_2014_Autoriza_Curso_Licenciatura_Pedagogia_-_Itapina.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;60;2014;15/12/2014;Dispõe sobre a regulamentação do Fórum de Gestores de Ensino;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_60_2014_-_Regulamento_Forum_Gestores_de_Ensino.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;11;2015;04/05/2015;Normatiza procedimentos de elaboração e trâmite de Projetos Pedagógicos de Cursos Técnicos no Ifes;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_11_2015_Normatiza_procedimentos_de_elabora%C3%A7%C3%A3o_e_tr%C3%A2mite_de_Projetos_Pedag%C3%B3gicos_de_Cursos_T%C3%A9cnicos_no_Ifes.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;15;2015;14/05/2015;Revogar a Resolução do Conselho Superior nº 33/2013, de 16 de agosto de 2013;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_15_2015_Revoga_Res_33_2013.pdf;III – Ensino Médio, Técnico e de Graduação;;PRODI;Confirmar se é Prodi – Verificar o eixo
Reitoria;Resolução;21;2015;19/06/2015;Autoriza a oferta do curso Técnico em Multimeios Didáticos;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_21_2015_-_Autoriza_Curso_Tecnico_Multimeios_Didaticos.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;22;2015;19/06/2015;Autoriza a oferta do curso Técnico em Alimentação Escolar;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_22_2015_-_Autoriza_Curso_Tecnico_Alimenta%C3%A7%C3%A3o_Escolar.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;23;2015;19/06/2015;Autoriza a oferta do curso Técnico em Secretaria Escolar;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_23_2015_-_Autoriza_Curso_T%C3%A9cnico_Secretaria_Escolar.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;24;2015;19/06/2015;Autoriza a oferta do curso Técnico em Infraestrutura Escolar;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_24_2015_-_Autoriza_Curso_T%C3%A9cnico_Infraestrutura_Escolar.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;29;2015;14/08/2015;Autoriza a oferta do curso Superior de Tecnologia em Logística do Campus Viana;https://www.ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_29_2015_-_Autoriza_CS_em_Logistica_do_campus_Viana.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;30;2015;14/08/2015;Autoriza a oferta do curso Bacharelado em Química Industrial;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_30_2015_-_Autoriza_Curso_Bacharelado_em_Quimica_Industrial_campus_Vila_Velha.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;31;2015;14/08/2015;Aprova Extinção do Curso Subsequente Técnico em Qumicia campus Aracruz;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res%20CS%2031%202015%20Aprova%20Extin%C3%A7%C3%A3o%20do%20Curso%20Subsequente%20T%C3%A9cnico%20em%20Qumicia%20campus%20Aracruz.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;32;2015;14/08/2015;Alterar o Parágrafo Único do artigo 1º da Resolução Conselho Superior nº 59 de 10 de novembro de 2011,;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_32_2015_Altera_Resolu%C3%A7%C3%A3o_CS_59_2011_-_matricula_simultanea_em_mais_de_um_curso_Ifes.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;35;2015;14/08/2015;Normas Certificação Enem 2015;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res%20CS%2035%202015%20-%20Normas%20Certifica%C3%A7%C3%A3o%20Enem%202015.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;44;2015;05/10/2015;Autoriza curso de Engenharia Mecanica campus Vitoria;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/enviadas_26-11/Res%20CS%2044%202015%20-%20Autoriza%20Curso%20Engenharia%20Mecanica%20Campus%20Vit%C3%B3ria.pdf;III – Ensino Médio, Técnico e de Graduação;VIGENTE;PROEN;
Reitoria;Resolução;46;2015;05/10/2015;Autoriza o CT em Manutenção e Suporte em Informatica Serra;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/enviadas_26-11/Res%20CS%2046%202015%20-%20Autoriza%20o%20Curso%20T%C3%A9cnico%20em%20Manuten%C3%A7%C3%A3o%20e%20Suporte%20em%20Inform%C3%A1tica%20Serra.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;49;2015;09/11/2015;Normas e Pagto de Gratificações Curso e Concurso PS;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/enviadas_26-11/Res_CS_49_2015_-_Normas_e_Pagto_de_Gratifica%C3%A7%C3%B5es_Curso_ou_Concurso_Proc__Seletivo_Ifes.pdf;III – Ensino Médio, Técnico e de Graduação;;PRODI;Confirmar se é Prodi – Verificar o eixo
Reitoria;Resolução;53;2015;18/12/2015;Autoriza CT Edificações do campus Vitoria;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_53_2015_-_Autoriza_oferta_do_Curso_T%C3%A9cnico_em_Edifica%C3%A7%C3%B5es_do_campus_Vit%C3%B3ria.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;54;2015;18/12/2015;Autoriza CT Meio Ambiente do campus Vitória;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_53_2015_-_Autoriza_oferta_do_Curso_T%C3%A9cnico_em_Edifica%C3%A7%C3%B5es_do_campus_Vit%C3%B3ria.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;55;2015;18/12/2015;Autoriza CT Manutenção de Sistemas Metroferroviários – Cariacica;https://www.ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_55_2015_-_Autoriza_CT_Manuten%C3%A7%C3%A3o_Sistema_Metroferrovi%C3%A1rios_campus_Cariacica.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
Reitoria;Resolução;56;2015;18/12/2015;Autoriza CT em Logistica do campus Viana;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_56_2015_-_Autoriza_oferta_do_Curso_T%C3%A9cnico_em_Log%C3%ADstica_campus_Viana_-_alterada.pdf;III – Ensino Médio, Técnico e de Graduação;;PROEN;
